ZCTA5,LAT,LNG,STATE_USPS
56542,47.550326,-95.736221,MN
56543,46.287011,-96.338325,MN
56544,46.757786,-95.605437,MN
56545,47.397374,-96.243251,MN
56546,47.104877,-96.720074,MN
56547,46.889472,-96.553728,MN
56548,47.368272,-96.745362,MN
56549,46.847746,-96.312245,MN
56550,47.273933,-96.74306,MN
56551,46.31739,-95.446913,MN
56552,46.984605,-96.204295,MN
56553,46.428827,-96.618255,MN
56554,46.885537,-96.116088,MN
56556,47.662952,-95.879974,MN
56557,47.317222,-95.79496,MN
56560,46.842681,-96.728962,MN
56565,46.049586,-96.297639,MN
56566,47.238908,-95.612901,MN
56567,46.549791,-95.374425,MN
56568,47.534968,-96.762906,MN
56569,47.073766,-95.859666,MN
56570,46.917929,-95.367136,MN
56571,46.433809,-95.542709,MN
56572,46.597797,-96.065145,MN
56573,46.618769,-95.548277,MN
56574,47.20212,-96.714289,MN
56575,47.042407,-95.434841,MN
56576,46.463112,-95.699414,MN
56577,46.974158,-95.803454,
56578,46.940894,-95.641496,MN
56579,46.463532,-96.338658,MN
56580,46.736062,-96.604014,MN
56581,47.462333,-96.761828,MN
56583,46.01057,-96.410973,MN
56584,47.223664,-96.237407,MN
56585,47.088325,-96.246361,MN
56586,46.318269,-95.8309,MN
56587,46.636631,-95.856523,MN
56588,46.209179,-95.496981,MN
56589,47.167325,-95.745654,MN
56590,46.050399,-96.153316,MN
56591,47.08597,-95.842395,
56592,47.538201,-96.009471,MN
56593,46.803537,-95.353467,
56594,46.548256,-96.64298,MN
56601,47.509824,-94.871368,MN
56621,47.419058,-95.412927,MN
56623,48.596877,-94.600709,MN
56626,47.320538,-94.246106,MN
56627,48.2562,-94.07097,MN
56628,47.69421,-93.59004,MN
56629,48.545164,-94.101623,MN
56630,47.756974,-94.498076,MN
56633,47.318784,-94.50118,MN
56634,47.680725,-95.39813,MN
56636,47.437935,-93.919202,MN
56637,47.628118,-93.814638,MN
56639,47.918539,-93.536233,MN
56641,47.222347,-94.252764,MN
56644,47.797005,-95.495088,MN
56646,47.773746,-95.632269,MN
56647,47.689935,-94.618731,MN
56649,48.583702,-92.922573,MN
56650,47.998056,-94.557478,MN
56651,47.454496,-95.616723,MN
56652,47.733484,-95.248518,MN
56653,48.271206,-93.509298,MN
56654,48.431201,-93.964932,MN
56655,47.028918,-94.231318,MN
56657,47.57291,-93.63673,MN
56658,48.082713,-93.834509,
56659,47.653088,-94.017436,MN
56660,47.992586,-94.192822,MN
56661,47.860541,-94.195623,MN
56662,46.862207,-93.853011,MN
56663,47.466429,-94.446625,MN
56666,48.033237,-94.821241,MN
56667,47.728469,-94.924836,MN
56668,48.613373,-93.346914,
56669,48.384011,-93.135552,MN
56670,47.828897,-94.865169,MN
56671,47.895172,-95.306056,MN
56672,47.072504,-94.00184,MN
56673,48.822322,-95.10549,MN
56676,47.539652,-95.195778,MN
56678,47.421977,-95.118124,MN
56680,47.659009,-93.954669,MN
56681,47.613603,-94.238708,MN
56683,47.736271,-94.7509,MN
56684,47.855611,-95.698881,MN
56685,48.238688,-94.531271,MN
56686,48.784049,-94.911697,MN
56687,47.501226,-94.994755,MN
56688,47.772963,-93.912179,MN
56701,48.121195,-96.192037,MN
56710,48.215386,-97.00182,MN
56711,49.315007,-94.963152,MN
56713,48.351138,-96.814456,MN
56714,48.783858,-96.00464,MN
56715,47.808975,-95.941277,MN
56716,47.743247,-96.555408,MN
56720,48.569901,-96.892897,MN
56721,47.970648,-96.949756,MN
56722,47.985086,-96.646021,MN
56723,47.809409,-96.806429,MN
56724,48.445803,-95.735912,MN
56725,48.150367,-95.79769,MN
56726,48.753797,-96.239203,MN
56727,48.288717,-95.412061,MN
56728,48.783124,-97.007914,MN
56729,48.670092,-96.561935,MN
56731,48.913017,-97.072561,MN
56732,48.584211,-96.46733,MN
56733,48.638028,-96.895705,MN
56734,48.769619,-96.603622,MN
56735,48.910175,-96.635315,MN
56736,47.708668,-96.191476,MN
56737,48.43447,-96.036715,MN
56738,48.334907,-96.335704,MN
56741,49.306515,-94.85466,MN
56742,47.928291,-95.807021,MN
56744,48.243585,-97.127546,MN
56748,47.921967,-96.010269,MN
56750,47.898547,-96.300918,MN
56751,48.809804,-95.733357,MN
56754,47.99911,-96.188545,MN
56755,48.970326,-97.097235,MN
56756,48.893305,-95.538296,MN
56757,48.478088,-96.898134,MN
56758,48.465369,-96.51124,MN
56759,48.550867,-96.081018,MN
56760,48.24357,-96.453251,MN
56761,48.602677,-95.696207,MN
56762,48.168749,-96.739611,MN
56763,48.815298,-95.360862,MN
57001,42.989202,-96.637675,SD
57002,44.296448,-96.676931,SD
57003,43.746275,-96.755397,SD
57004,43.079421,-96.791834,SD
57005,43.592908,-96.583769,SD
57006,44.315574,-96.797829,SD
57010,42.819184,-96.816158,SD
57012,43.593944,-97.278094,SD
57013,43.278376,-96.617496,SD
57014,43.111915,-96.95616,SD
57015,43.418379,-96.980019,SD
57016,43.899015,-96.958995,SD
57017,44.015255,-96.819123,SD
57018,43.797893,-96.981006,SD
57020,43.681278,-96.820156,SD
57021,43.264816,-96.972194,SD
57022,43.841643,-96.716695,SD
57024,43.988522,-96.679218,SD
57025,42.728403,-96.697716,SD
57026,44.259932,-96.518396,SD
57027,43.179998,-96.517223,SD
57028,44.061654,-96.599779,SD
57029,43.339062,-97.484847,SD
57030,43.738304,-96.519561,SD
57031,42.875524,-97.185859,SD
57032,43.424196,-96.678113,SD
57033,43.617972,-96.960938,SD
57034,43.11993,-96.553807,SD
57035,43.627175,-97.080459,SD
57036,43.278144,-97.139059,SD
57037,43.104465,-97.24922,SD
57038,42.585156,-96.576625,SD
57039,43.337838,-96.874855,SD
57040,43.061032,-97.58735,SD
57041,43.729774,-96.867629,SD
57042,43.986587,-97.156681,SD
57043,43.422611,-97.310061,SD
57045,43.205008,-97.528384,SD
57046,42.957636,-97.306648,SD
57047,43.52067,-97.211956,SD
57048,43.741984,-97.200336,SD
57049,42.523328,-96.509711,SD
57050,44.156906,-97.0201,SD
57051,44.232681,-97.337907,SD
57052,43.292356,-97.707966,SD
57053,43.410061,-97.140283,SD
57054,44.131488,-97.25979,SD
57055,43.66685,-96.743898,SD
57057,44.102232,-96.95925,SD
57058,43.737377,-97.397968,SD
57059,43.119205,-97.764306,SD
57061,44.242348,-97.044011,SD
57062,42.846199,-97.945247,SD
57063,42.930268,-97.684565,SD
57064,43.455931,-96.8738,SD
57065,43.904576,-96.615579,SD
57066,42.989953,-97.869989,SD
57067,43.045592,-97.469006,SD
57068,43.575015,-96.495601,SD
57069,42.843155,-96.975173,SD
57070,43.180067,-97.173356,SD
57071,44.272806,-96.958351,SD
57072,42.988777,-97.188139,SD
57073,43.005958,-97.055057,SD
57075,44.004324,-96.959518,SD
57076,43.971525,-97.359727,SD
57077,43.322952,-96.758309,SD
57078,42.915648,-97.446689,SD
57103,43.545833,-96.690132,SD
57104,43.604903,-96.708641,SD
57105,43.520296,-96.735607,SD
57106,43.511179,-96.83573,SD
57107,43.5971,-96.823816,SD
57108,43.477461,-96.704757,SD
57110,43.544798,-96.638402,SD
57117,43.531243,-96.754971,
57197,43.524551,-96.73861,
57201,44.936722,-97.092757,SD
57212,44.37853,-97.139459,SD
57213,44.550644,-96.530613,SD
57214,44.501866,-97.204806,SD
57216,45.30324,-96.529779,SD
57217,45.072481,-97.677502,SD
57218,44.652379,-96.592103,SD
57219,45.290641,-97.796148,SD
57220,44.467055,-96.917466,SD
57221,44.596552,-97.456604,SD
57223,44.706368,-97.014945,SD
57224,45.859161,-97.134345,SD
57225,44.888194,-97.7284,SD
57226,44.788157,-96.714071,SD
57227,45.36155,-96.704786,SD
57231,44.36152,-97.57204,SD
57232,45.623412,-97.399926,SD
57233,44.511948,-97.398286,SD
57234,44.610285,-96.894291,SD
57235,45.079174,-97.300099,SD
57236,44.985548,-97.585622,SD
57237,44.797699,-96.500497,SD
57238,44.873359,-96.860868,SD
57239,45.509691,-97.306701,SD
57241,44.695552,-97.216193,SD
57242,44.770719,-97.365496,SD
57243,44.912943,-97.44237,SD
57245,44.897581,-96.91819,SD
57246,45.054911,-96.66698,SD
57247,45.717409,-97.437814,SD
57248,44.583522,-97.18799,SD
57249,44.383398,-97.370502,SD
57251,45.283314,-96.915377,SD
57252,45.200406,-96.612559,SD
57255,45.868673,-96.936611,SD
57256,45.261009,-97.19025,SD
57257,45.49661,-97.030948,SD
57258,44.889599,-97.922617,SD
57259,45.002493,-96.563489,SD
57260,45.841733,-96.719612,SD
57261,45.545582,-97.49956,SD
57262,45.668703,-97.073638,SD
57263,45.142128,-96.99594,SD
57264,45.116615,-96.823738,SD
57265,44.992127,-96.781509,SD
57266,45.28044,-97.095259,SD
57268,44.567964,-96.689414,SD
57269,45.220983,-96.814676,SD
57270,45.841131,-97.33896,SD
57271,44.73938,-97.522039,SD
57272,45.101225,-97.462871,SD
57273,45.336492,-97.267469,SD
57274,45.304918,-97.574738,SD
57276,44.430861,-96.613455,SD
57278,44.643725,-97.70494,SD
57279,45.421222,-96.876323,SD
57301,43.713577,-98.04773,SD
57311,43.655651,-97.763378,SD
57312,44.20704,-98.378873,SD
57313,43.305031,-98.37432,SD
57314,44.046091,-97.981288,SD
57315,42.988388,-98.040294,SD
57317,43.143555,-98.966447,SD
57319,43.533018,-97.480025,SD
57321,43.870131,-97.56002,SD
57322,44.628064,-97.974422,SD
57323,44.146873,-97.720279,SD
57324,44.29843,-98.054051,SD
57325,43.752141,-99.292465,SD
57328,43.437622,-98.439006,SD
57329,42.980663,-98.145755,SD
57330,43.248016,-98.156995,SD
57331,43.474415,-98.044848,SD
57332,43.5505,-97.656776,SD
57334,43.549819,-97.997122,SD
57335,43.05369,-98.783901,SD
57337,44.011912,-97.795752,SD
57339,44.102182,-99.417297,SD
57340,43.795764,-97.837547,SD
57341,44.094667,-99.117978,SD
57342,43.244625,-98.701247,SD
57344,43.467355,-98.653772,SD
57345,44.578381,-99.444401,SD
57346,44.240731,-99.600069,SD
57348,44.625569,-98.37222,SD
57349,44.030097,-97.5808,SD
57350,44.404316,-98.199291,SD
57353,44.358421,-97.842036,SD
57355,43.783607,-98.931444,SD
57356,43.15817,-98.529608,SD
57358,44.07535,-98.421921,SD
57359,43.902872,-98.182622,SD
57361,42.996986,-98.429216,SD
57362,44.493857,-99.074449,SD
57363,43.680487,-98.25552,SD
57364,43.429099,-98.606899,SD
57365,43.811327,-99.416428,SD
57366,43.377098,-97.946491,SD
57367,43.065506,-98.519019,SD
57368,43.749509,-98.472097,SD
57369,43.420751,-98.953012,SD
57370,43.789461,-99.165857,SD
57371,44.413159,-99.272205,SD
57373,44.530648,-98.878286,SD
57374,43.753348,-97.599126,SD
57375,43.556414,-98.479919,SD
57376,43.217502,-97.937265,SD
57379,44.253612,-98.555655,SD
57380,43.030618,-98.29855,SD
57381,44.391041,-98.737454,SD
57382,44.065132,-98.659044,SD
57383,43.724481,-98.73364,SD
57384,44.419088,-98.492991,SD
57385,44.045304,-98.286742,SD
57386,44.505721,-98.006176,SD
57401,45.482335,-98.53254,SD
57420,45.29276,-100.149046,SD
57421,45.755478,-97.907063,SD
57422,45.419693,-97.909471,SD
57424,45.006471,-98.564447,SD
57426,45.737952,-98.495591,SD
57427,45.480547,-98.318576,SD
57428,45.452705,-99.67822,SD
57429,45.174757,-98.297445,
57430,45.812693,-97.71958,SD
57432,45.682867,-98.031046,SD
57433,45.638241,-98.320765,SD
57434,45.176247,-98.072285,SD
57435,45.18689,-98.908897,SD
57436,44.863792,-98.07854,SD
57437,45.796137,-99.604078,SD
57438,45.059381,-99.158928,SD
57439,45.331675,-98.065112,
57440,44.856478,-98.271979,SD
57441,45.829281,-98.527902,SD
57442,45.06175,-100.158139,SD
57445,45.465537,-98.114967,SD
57446,45.870828,-98.15267,SD
57448,45.636285,-99.41063,SD
57449,45.737408,-98.176157,SD
57450,45.225996,-99.848392,SD
57451,45.42849,-98.949115,SD
57452,45.529397,-99.862852,SD
57454,45.61024,-97.783531,SD
57455,45.00698,-99.683039,SD
57456,45.735597,-98.980082,SD
57457,45.877277,-99.154299,SD
57460,45.279575,-98.670681,SD
57461,45.15687,-98.432019,SD
57465,45.136112,-98.687511,SD
57466,45.223574,-99.46066,SD
57467,44.836772,-99.180338,SD
57468,45.499753,-97.758142,SD
57469,44.857384,-98.571778,SD
57470,44.883901,-98.894286,SD
57471,45.404536,-99.318265,SD
57472,45.435717,-100.068105,SD
57473,44.991457,-99.499341,SD
57474,45.292014,-98.278733,SD
57475,45.223553,-99.624634,SD
57476,44.706167,-98.615249,SD
57477,45.046943,-98.162357,SD
57479,45.302945,-98.443214,SD
57481,45.662592,-98.682958,SD
57501,44.527632,-100.309123,SD
57520,44.852798,-100.193658,SD
57521,43.796503,-101.198891,SD
57522,44.465487,-99.994822,SD
57523,43.233401,-99.213765,SD
57528,43.190776,-99.761251,SD
57529,43.230602,-99.563794,SD
57531,43.973671,-100.485912,SD
57532,44.40031,-100.628221,SD
57533,43.378934,-99.424938,SD
57534,43.570922,-99.687364,SD
57536,44.405385,-99.76527,SD
57537,44.578086,-101.067304,SD
57538,43.153906,-99.142124,SD
57540,44.517324,-99.612595,SD
57541,43.594019,-99.883888,SD
57543,43.775671,-101.502067,SD
57544,43.945257,-99.909234,SD
57547,43.489599,-101.423692,SD
57548,44.085455,-99.655431,SD
57551,43.177213,-101.711265,SD
57552,44.282982,-101.19991,SD
57553,44.474594,-101.645588,SD
57555,43.243287,-100.610812,SD
57559,43.936209,-100.723479,SD
57560,43.439227,-101.190933,SD
57562,43.887387,-100.954986,SD
57563,43.365385,-100.365514,SD
57564,44.729609,-99.989662,SD
57566,43.323502,-101.09095,SD
57567,44.124255,-101.740091,SD
57568,43.88558,-100.074535,SD
57569,43.859159,-99.554062,SD
57570,43.19798,-100.831012,SD
57571,43.085219,-99.092505,SD
57572,43.139362,-101.044918,SD
57574,43.059329,-101.357015,SD
57576,43.920919,-100.296114,SD
57577,43.52876,-101.677216,SD
57579,43.599034,-100.786158,SD
57580,43.289423,-100.090188,SD
57584,43.52897,-100.070861,SD
57585,43.539111,-100.405433,SD
57601,45.455822,-100.549592,SD
57620,45.377258,-102.540212,SD
57621,45.750092,-101.072861,SD
57622,44.683117,-101.567013,SD
57623,45.02981,-101.685858,SD
57625,44.979017,-101.025137,SD
57626,44.979706,-102.232141,SD
57630,45.43916,-100.905544,
57631,45.532933,-100.28101,SD
57632,45.833456,-100.044213,SD
57633,45.457211,-101.44799,SD
57634,45.752033,-101.896411,SD
57636,45.032464,-101.438087,SD
57638,45.869861,-102.23206,ND
57639,45.703323,-100.767043,
57640,45.789598,-102.71762,SD
57641,45.868089,-101.297372,SD
57642,45.811247,-100.749546,SD
57644,45.449229,-102.046492,SD
57645,45.980453,-101.73929,SD
57646,45.68242,-100.08167,SD
57648,45.910167,-100.354491,SD
57649,45.516651,-102.858006,SD
57650,45.847957,-103.014362,SD
57651,45.47603,-103.148406,SD
57652,45.186392,-100.658488,SD
57656,45.393033,-101.048995,SD
57657,45.518884,-100.792161,SD
57658,45.679845,-100.494653,SD
57660,45.795049,-101.56545,SD
57661,45.256752,-100.960193,SD
57701,44.146058,-103.206715,SD
57702,44.048309,-103.420435,SD
57703,44.004564,-103.042628,SD
57706,44.158789,-103.101868,SD
57714,43.308056,-101.941615,SD
57716,43.107073,-102.207123,SD
57717,44.933879,-103.895745,SD
57718,44.170504,-103.369156,SD
57719,44.232442,-102.976094,SD
57720,45.575865,-103.657033,SD
57722,43.456289,-102.921098,SD
57724,45.645373,-104.023825,SD
57725,43.932032,-102.7919,SD
57730,43.726576,-103.648599,SD
57732,44.201037,-103.692542,SD
57735,43.301117,-103.849564,SD
57738,43.634491,-103.123812,SD
57741,44.404969,-103.466634,
57744,43.782643,-103.045966,SD
57745,44.01924,-103.778602,SD
57747,43.399022,-103.530544,SD
57748,44.560666,-102.044535,SD
57750,43.593792,-101.955547,SD
57751,43.884455,-103.452998,SD
57752,43.452284,-102.17423,SD
57754,44.255434,-103.887569,SD
57755,45.868326,-103.347178,SD
57756,43.236621,-102.493976,SD
57758,44.910878,-102.818997,SD
57759,44.227818,-103.556798,SD
57760,45.005939,-103.300767,SD
57761,44.227139,-102.738533,SD
57762,44.753351,-103.619692,SD
57763,43.11136,-103.251895,SD
57764,43.183211,-102.837949,SD
57766,43.39762,-103.197804,SD
57767,44.136748,-102.571112,SD
57769,44.245301,-103.288634,SD
57770,43.057997,-102.589621,SD
57772,43.533576,-102.592891,SD
57773,43.592119,-103.56817,SD
57775,44.101964,-102.02895,SD
57776,45.25784,-103.488705,
57779,44.563773,-103.755322,SD
57780,43.780265,-102.510542,SD
57782,43.295308,-103.13667,
57783,44.456339,-103.925266,SD
57785,44.426877,-103.129823,SD
57787,44.685904,-102.650253,SD
57788,44.616964,-103.204941,SD
57790,44.082083,-102.217198,SD
57791,44.21379,-102.462306,SD
57792,44.509323,-102.397534,SD
57793,44.525287,-103.578811,SD
57794,43.124034,-102.394843,SD
57799,44.498722,-103.872415,SD
58001,46.445185,-96.719993,ND
58002,46.97109,-97.397242,
58004,47.026475,-97.270723,ND
58005,47.052891,-96.950886,ND
58006,47.101562,-97.209796,ND
58007,47.024361,-97.468653,ND
58008,46.309281,-97.000547,ND
58009,47.327689,-97.246559,ND
58011,46.91875,-97.539887,ND
58012,46.941686,-97.168331,ND
58013,46.057851,-97.353266,ND
58015,46.595255,-96.816487,ND
58016,47.367125,-97.461755,ND
58017,46.043361,-97.851471,ND
58018,46.435977,-96.896504,ND
58021,46.736154,-97.08213,ND
58027,46.633021,-97.607934,ND
58029,47.119604,-97.403783,ND
58030,46.030059,-96.670069,ND
58031,46.767684,-97.671491,ND
58032,46.07644,-97.654761,ND
58033,46.4347,-97.91956,ND
58035,47.253416,-97.430516,ND
58036,47.155566,-96.948156,ND
58038,47.245107,-96.995775,ND
58040,46.189495,-97.685,ND
58041,46.047905,-96.918364,ND
58042,46.970891,-96.956035,ND
58043,45.97358,-97.545003,ND
58045,47.388882,-97.016318,ND
58046,47.328137,-97.724488,ND
58047,46.724262,-96.872756,ND
58048,47.198821,-97.223655,ND
58049,46.650738,-98.008073,ND
58051,46.636833,-97.021501,ND
58052,46.63462,-97.279569,ND
58053,46.052505,-97.18054,ND
58054,46.416881,-97.668722,ND
58056,47.231351,-97.929394,ND
58057,46.424475,-97.257276,ND
58058,46.182543,-96.963366,ND
58059,46.850628,-97.125872,ND
58060,46.264126,-97.415599,ND
58061,46.278946,-96.902058,ND
58062,46.637435,-97.818823,ND
58063,46.959034,-97.797584,ND
58064,47.144741,-97.610872,ND
58065,47.186182,-97.760464,
58067,46.070822,-97.469354,ND
58068,46.528872,-97.375093,ND
58069,46.243089,-97.839604,ND
58071,46.950789,-97.671354,ND
58072,46.925717,-98.006833,ND
58075,46.275536,-96.730394,ND
58076,46.272827,-96.607584,
58077,46.524837,-96.97512,ND
58078,46.8625,-96.924088,ND
58079,46.868235,-97.324931,ND
58081,46.310636,-97.141388,ND
58102,46.92721,-96.834819,ND
58103,46.856135,-96.822105,ND
58104,46.79324,-96.839674,ND
58105,46.895385,-96.807848,
58201,47.866638,-97.141144,ND
58202,47.920759,-97.072208,ND
58203,47.970477,-97.16549,ND
58204,47.953623,-97.384081,ND
58205,47.951474,-97.378991,
58210,48.405691,-98.111589,ND
58212,47.708541,-98.000416,ND
58214,47.924545,-97.499679,ND
58216,48.881885,-97.43448,ND
58218,47.593867,-97.038395,ND
58219,47.477626,-96.878975,ND
58220,48.796322,-97.719638,ND
58222,48.609947,-97.67869,ND
58223,47.505232,-97.037889,ND
58224,48.172332,-97.943612,ND
58225,48.611238,-97.222779,ND
58227,48.549096,-97.892709,ND
58228,47.881016,-97.354647,ND
58229,48.498485,-98.244323,ND
58230,47.474136,-97.831611,ND
58231,48.202238,-97.829398,ND
58233,48.226173,-97.525719,ND
58235,48.098989,-97.474761,ND
58237,48.414207,-97.402876,ND
58238,48.782789,-97.392813,ND
58239,48.919596,-98.684906,ND
58240,47.635966,-97.48458,ND
58241,48.698421,-97.677426,ND
58243,48.512705,-97.680859,ND
58244,48.144067,-97.611693,ND
58249,48.822796,-98.326795,ND
58250,48.267195,-98.000854,ND
58251,47.954354,-97.699884,ND
58254,47.774007,-98.15,ND
58256,48.084038,-97.200214,ND
58257,47.497296,-97.281831,ND
58258,48.015382,-97.351918,ND
58259,48.025705,-98.12791,ND
58260,48.637588,-98.024787,ND
58261,48.242266,-97.319417,ND
58262,48.682187,-97.87632,ND
58265,48.956085,-97.612143,ND
58266,48.000939,-97.849975,ND
58267,47.751088,-97.638309,ND
58269,48.696182,-98.176865,ND
58270,48.393583,-97.783327,ND
58271,48.912895,-97.289694,ND
58272,48.016263,-97.981833,ND
58273,48.2961,-97.668546,ND
58274,47.491898,-97.488544,ND
58275,47.679374,-97.121138,ND
58276,48.638084,-97.46035,ND
58277,47.608381,-97.82331,ND
58278,47.770093,-97.121502,ND
58281,48.855839,-98.616489,ND
58282,48.911991,-97.94064,ND
58301,48.142008,-98.87171,ND
58311,48.657869,-98.58928,ND
58316,48.824101,-99.777341,ND
58317,48.605463,-99.373929,ND
58318,48.858083,-100.39742,ND
58321,48.200765,-98.344942,ND
58323,48.855224,-98.885162,ND
58324,48.479405,-99.220932,ND
58325,48.28948,-99.118266,ND
58327,48.100954,-98.594378,ND
58329,48.873307,-100.079593,ND
58330,48.449502,-98.459621,ND
58331,48.638515,-99.090041,ND
58332,48.044165,-99.772982,ND
58335,47.986086,-99.022076,ND
58338,48.537137,-98.624443,ND
58339,48.912657,-99.428728,
58341,47.782102,-99.844409,ND
58343,48.303797,-99.729505,ND
58344,48.027839,-98.341509,ND
58345,48.306961,-98.366569,ND
58346,48.287569,-99.427302,ND
58348,47.971633,-99.521122,ND
58351,48.099129,-99.278171,ND
58352,48.710574,-98.872781,ND
58353,48.634662,-99.596632,ND
58355,48.590751,-98.36642,ND
58356,47.678659,-99.085157,ND
58357,47.94846,-99.238515,ND
58361,47.752479,-98.339226,ND
58362,48.212202,-99.085481,ND
58363,48.755027,-99.447307,ND
58365,48.859408,-99.252855,ND
58366,48.653521,-99.874028,ND
58367,48.870402,-99.580643,ND
58368,48.260871,-100.05322,ND
58369,48.943639,-99.797109,ND
58370,47.992664,-98.83956,ND
58372,48.945191,-98.996927,ND
58374,47.839557,-99.097652,ND
58377,48.471646,-98.872965,ND
58379,47.904654,-98.8405,ND
58380,47.825153,-98.501854,ND
58381,47.825765,-98.748768,ND
58382,48.318151,-98.778792,ND
58384,48.595867,-100.26556,ND
58385,48.472729,-99.645585,ND
58386,48.303584,-99.598866,ND
58401,46.884312,-98.766742,ND
58402,46.880348,-98.687205,
58405,46.915284,-98.699503,
58413,46.035752,-99.293167,ND
58415,46.373335,-98.489402,ND
58416,47.532975,-98.338072,ND
58418,47.421423,-99.638932,ND
58420,47.061018,-98.85844,ND
58421,47.440419,-99.076593,ND
58422,47.600221,-99.40523,ND
58423,47.401106,-99.836299,ND
58424,46.887392,-99.110206,ND
58425,47.45637,-98.1247,ND
58426,47.218524,-98.589253,ND
58428,46.828446,-99.779666,ND
58429,47.204691,-98.17407,ND
58430,47.508825,-100.256876,ND
58431,46.511148,-98.470883,ND
58433,46.372445,-98.707687,ND
58436,46.089591,-98.581639,ND
58438,47.666874,-99.602381,ND
58439,45.977811,-98.830157,ND
58440,46.253298,-99.163686,ND
58441,46.175288,-98.368493,ND
58442,46.553679,-99.179594,ND
58443,47.4426,-98.68107,ND
58444,47.494062,-100.129143,ND
58445,47.564494,-98.810089,ND
58448,47.305957,-98.225008,ND
58451,47.450264,-99.971738,ND
58452,47.547759,-98.231235,
58454,46.584322,-98.951788,ND
58455,47.304908,-98.766798,ND
58456,46.269812,-98.954727,ND
58458,46.367944,-98.293849,ND
58460,46.300456,-99.32375,ND
58461,46.652576,-98.19484,ND
58463,47.491985,-100.473402,ND
58464,47.610726,-98.565277,ND
58466,46.623799,-98.368908,ND
58467,46.884858,-99.330649,ND
58472,46.638569,-98.650249,ND
58474,46.100294,-98.127097,ND
58475,47.179948,-99.555396,ND
58476,47.200511,-99.011587,ND
58477,47.218894,-100.504652,ND
58478,47.175493,-99.749464,ND
58479,47.092281,-98.182702,ND
58480,46.957653,-98.259449,ND
58481,46.927953,-98.428873,ND
58482,46.853459,-99.899917,ND
58483,46.64617,-99.407372,ND
58484,47.375996,-98.485054,ND
58486,47.39136,-99.382027,ND
58487,46.856829,-99.605753,ND
58488,47.17896,-100.025613,ND
58490,46.384285,-98.065943,ND
58492,47.15633,-98.441317,ND
58494,47.184899,-100.262087,ND
58495,46.277789,-99.604878,ND
58496,47.14646,-99.328693,ND
58497,46.765067,-98.549987,ND
58501,46.814932,-100.698195,ND
58503,46.90412,-100.750302,
58504,46.743148,-100.678745,ND
58505,46.820212,-100.780917,ND
58520,46.674232,-101.567958,ND
58521,47.012544,-100.692573,ND
58523,47.257438,-101.77979,ND
58524,46.600122,-100.07366,ND
58528,46.338619,-100.636812,ND
58529,46.295012,-101.559699,ND
58530,47.127782,-101.14292,ND
58531,47.559899,-101.195647,ND
58532,46.857593,-100.098267,ND
58533,46.405842,-101.789702,ND
58535,46.501789,-101.247288,ND
58538,46.109619,-100.689563,ND
58540,47.628881,-101.727334,ND
58541,47.362625,-102.057829,ND
58542,46.047071,-100.010126,ND
58544,46.512746,-100.372475,ND
58545,47.357925,-101.591236,ND
58549,46.479847,-99.931962,ND
58552,46.244129,-100.287175,ND
58554,46.742723,-100.9353,ND
58558,46.829669,-100.497888,ND
58559,47.489399,-100.728051,ND
58560,46.664796,-100.267288,ND
58561,46.48715,-99.682891,ND
58562,46.37735,-101.996874,ND
58563,46.898984,-101.439257,ND
58564,46.266095,-101.344234,ND
58565,47.493482,-101.370899,ND
58566,46.583219,-100.925343,ND
58568,46.087387,-101.045356,ND
58569,46.268099,-101.19937,ND
58570,46.381918,-100.887669,ND
58571,47.281225,-101.401288,ND
58572,46.855479,-100.341459,ND
58573,46.098273,-100.201007,ND
58575,47.567272,-100.896029,ND
58576,47.436851,-101.214174,ND
58577,47.317785,-101.052327,ND
58579,47.179421,-100.738366,ND
58580,47.267551,-101.943298,ND
58581,46.035178,-99.774432,ND
58601,46.916872,-102.834258,ND
58620,46.51132,-103.338306,ND
58621,47.088368,-103.930449,ND
58622,46.893916,-103.266184,ND
58623,46.186309,-103.425659,ND
58625,47.268133,-102.199765,ND
58626,47.383027,-102.622965,ND
58627,47.234399,-103.27265,ND
58630,46.944101,-102.57856,ND
58631,46.806833,-101.800922,ND
58632,46.672998,-103.965468,ND
58634,47.423095,-103.316291,ND
58636,47.379346,-102.367171,ND
58638,46.962285,-102.064969,ND
58639,46.095007,-102.593657,ND
58640,47.453697,-102.905423,ND
58641,46.667877,-102.513912,ND
58642,47.20818,-102.8332,ND
58643,46.330898,-103.944785,ND
58645,46.951005,-103.549653,ND
58646,46.392913,-102.287643,ND
58647,46.518902,-102.936294,ND
58649,46.126274,-102.922871,ND
58650,46.445019,-102.583631,ND
58651,46.258081,-103.733249,ND
58652,46.905856,-102.244208,ND
58653,46.090443,-103.130019,ND
58654,46.887259,-103.7949,ND
58655,46.770815,-103.030896,ND
58656,46.943037,-102.458368,ND
58701,48.144826,-101.326016,ND
58702,48.232139,-101.293788,
58703,48.334073,-101.306666,ND
58704,48.424722,-101.320944,ND
58705,48.422342,-101.33391,
58707,48.246225,-101.300511,
58710,47.868061,-100.231091,ND
58711,48.929575,-101.28909,ND
58712,47.970973,-100.531684,ND
58713,48.538378,-100.581797,ND
58716,47.804326,-101.067845,ND
58718,48.305559,-101.803517,ND
58721,48.803109,-102.270619,ND
58722,48.238173,-101.501497,ND
58723,47.745881,-100.596154,ND
